P31801	CHAA_ECOLI	945790	NP_415734.1; WP_000063607.1	808730167; 808721847; 16129179; 808717477; 808713066; 991976657; 827621656; 731470136; 808704344; 991971155; 808734578; 445985752; 827617032; 808699969; 1787468; 808708714; 802134742; 1651604; 399246		GO:0005886; GO:0015386; GO:0015385; GO:0010446	UniRef100_P31801	UniRef90_P31801	UniRef50_P31801	UPI000012776B	A46716	83333			8496184; 8905232; 9278503; 16738553; 8021217; 9518629; 15919996; 16687400; 18342619	L28709; U00096; AP009048	AAA20200.1; AAC74300.1; BAA36074.1				10398838; 12460671
P0AE63	CHAB_ECOLI	93775285; 945792	NP_415735.1; WP_001146444.1	808699970; 447069188; 991976658; 991971156; 16129180; 808730168; 300596197; 802134743; 808721848; 259678159; 1787469; 827621657; 808717478; 808734579; 808713067; 827617031; 731470137; 808708715; 808704345; 83286869; 1651605			UniRef100_P0AE63	UniRef90_P0AE63	UniRef50_P0AE63	UPI000012776C	F64868	83333			8905232; 9278503; 16738553	L28709; U00096; AP009048	AAA20199.1; AAC74301.1; BAA36075.1				16606699
P39163	CHAC_ECOLI	945793	NP_415736.2; WP_001336325.1	808715513; 1651606; 808702424; 145693119; 991974239; 12644253; 808724296; 145698247; 808737060; 808711146; 808706793; 808732614; 495778; 802134744; 808719934; 485703345; 731470138; 991979753		GO:0005737; GO:0003839; GO:0061928; GO:0006751	UniRef100_P39163	UniRef90_P39163	UniRef50_P39163	UPI000012776D	G64868	83333			8905232; 9278503; 16738553; 27913623	L28709; U00096; AP009048	AAA20198.1; AAC74302.2; BAA36076.1				16606699; 24049175
P17411	CHBF_ECOLI	946266	NP_416248.1; WP_000078765.1	827622069; 1742831; 1788029; 991971661; 2506168; 808730672; 541669; 446000910; 731470653; 808713571; 991977161; 808722352; 808717982; 16129688; 802135206; 41101; 808735084; 808700473; 808704848; 827616618; 541670; 808709213		GO:0005829; GO:0008706; GO:0042802; GO:0046872; GO:0016616; GO:0005975; GO:0052777	UniRef100_P17411	UniRef90_P17411	UniRef50_P17411	UPI00001680CC	F64932	83333			2179047; 9097039; 9278503; 16738553; 8121401; 10572139; 9405618; 10913117	X52890; U00096; AP009048; X66725; X66725	CAA37073.1; AAC74804.1; BAA15515.1; CAA47257.1; CAA47259.1				16606699; 15066032
P37794	CHBG_ECOLI	946231	NP_416247.1; WP_000440471.1	541672; 731470652; 808713570; 2851614; 808704847; 991971660; 1788028; 808730671; 827622068; 802135205; 446362616; 827616619; 1742830; 541671; 808709212; 991977160; 16129687; 808722351; 808700472; 808735083; 808717981		GO:0005737; GO:0036311; GO:0019213; GO:0052773; GO:0046872; GO:0006032; GO:0052777; GO:0000272	UniRef100_P37794	UniRef90_P37794	UniRef50_P37794	UPI000013A9ED	E64932	83333			8121401; 9097039; 9278503; 16738553; 2179047; 1987146; 9405618; 22797760	X66725; X66725; U00096; AP009048; X52890; M55161	CAA47260.1; CAA47261.1; AAC74803.1; BAA15514.1; -; -				16606699
P17410	CHBR_ECOLI	946247	NP_416249.1; WP_000983647.1	116101; 939731838; 1788030; 16129689; 446906391; 802135207; 1742832; 939732764; 731470654		GO:0001046; GO:0003700; GO:0042803; GO:0000976; GO:0045892; GO:0006355	UniRef100_P17410	UniRef90_P17410	UniRef50_P17410	UPI00001274D5	S10873	83333			2179047; 9097039; 9278503; 16738553; 9405618; 15066032; 18028317	X52890; U00096; AP009048	CAA37072.1; AAC74805.1; BAA15516.1				16606699; 24561554
P07363	CHEA_ECOLI	946401	WP_001350517.1	13096528; 13096526; 1736547; 13096532; 2507378; 1788197; 731470825; 145530; 4139464; 3402114; 485718975; 409973643; 145519; 145529; 4139462; 13096530; 13096523; 4139468; 16129840; 4139466; 3402113; 802135363; 827622193; 13096521; 157831146	1A0O:B; 1A0O:D; 1A0O:F; 1A0O:H; 1EAY:C; 1EAY:D; 1FFG:B; 1FFG:D; 1FFS:B; 1FFS:D; 1FFW:B; 1FFW:D; 1FWP:A; 2LP4:A; 6S1K:A; 6S1K:B; 8C5V:A; 8C5V:B; 8C5V:C; 8C5V:D	GO:0005737; GO:0005829; GO:0098561; GO:0005886; GO:0005524; GO:0000155; GO:0004673; GO:0009454; GO:0071977; GO:0006935; GO:0051649; GO:0035556; GO:0031400; GO:0000160; GO:1902021; GO:0050920; GO:0007165; GO:0043052	UniRef100_P07363	UniRef90_P07363	UniRef50_P07363	UPI0000127797	H64951	83333			2002011; 9097040; 9278503; 16738553; 3510184; 2832069; 2068106; 8555213; 8639521; 9020767; 9437425; 9636149	M34669; M34669; U00096; U00096; AP009048; AH000879	AAA23573.1; AAA23574.1; AAC74958.2; UMR55122.1; BAA15709.1; AAA23564.1				15766267; 17360429; 19256549; 19581362; 21606342; 21636905; 21642453; 21978288; 22355139; 23802570; 24163342; 24580139; 25967982; 27803157; 28425142; 29453948; 29483161; 31315979; 31501279; 31626809; 32304758; 32341073; 33172954; 11134926; 22494339; 31925330; 37772839; 16606699; 19502407; 19834901
P07330	CHEB_ECOLI	946394	NP_416397.1; WP_000036361.1	991971812; 802135358; 16129835; 731470819; 808718132; 808713721; 2507373; 808730822; 808700623; 827616499; 445958506; 808704998; 145524; 827622188; 1736536; 808709362; 808735235; 808722502; 991977313; 1788192		GO:0005829; GO:0005886; GO:1990827; GO:0000156; GO:0008984; GO:0050568; GO:0006935; GO:0035556; GO:0007165	UniRef100_P07330	UniRef90_P07330	UniRef50_P07330	UPI00001277A2	D25195	83333			3510184; 9097040; 9278503; 16738553; 324984; 353036; 358191; 392505; 6300110; 6304723; 3280143; 2188960; 7578071; 16573695	AH000879; U00096; AP009048	AAA23569.1; AAC74953.1; BAA15699.1				20972792; 21978288; 34809457; 16606699; 19834901
P07364	CHER_ECOLI	946396	NP_416398.1; WP_000204337.1	1736537; 808718133; 1788193; 802135359; 446126482; 808713722; 991971813; 731470820; 2506989; 145523; 808700624; 827622189; 16129836; 808709363; 808735236; 827616498; 808722503; 808704999; 991977314; 808730823		GO:0005829; GO:0098561; GO:0005886; GO:0008276; GO:0008983; GO:0006935; GO:0035556; GO:0032259	UniRef100_P07364	UniRef90_P07364	UniRef50_P07364	UPI00001277B3	D64951	83333			3510184; 9097040; 9278503; 16738553	AH000879; U00096; AP009048	AAA23568.1; AAC74954.1; BAA15700.1				20972792; 21978288; 16606699; 19834901; 24561554
P0A964	CHEW_ECOLI	93776192; 946400	NP_416401.1; WP_000147302.1	152149086; 808730826; 808709366; 808722506; 1736540; 808705002; 446069447; 991971816; 731470824; 808713725; 808700627; 827616495; 16129839; 991977317; 71154112; 808718136; 827622192; 1788196; 802135362; 551791; 808735239	2HO9:A; 6S1K:C; 6S1K:D; 8C5V:E; 8C5V:F; 8C5V:G; 8C5V:H	GO:0051286; GO:0005829; GO:0098561; GO:0005886; GO:0019904; GO:0009454; GO:0006935; GO:0051649; GO:0035556; GO:0007165	UniRef100_P0A964	UniRef90_P0A964	UniRef50_P0A964	UPI00001277BA	B25195	83333			3510184; 9097040; 9278503; 16738553; 2002011; 2068106	AH000879; U00096; AP009048; M34669	AAA23565.1; AAC74957.1; BAA15703.1; AAA23575.1				15766389; 17360429; 20487303; 21463637; 21606342; 21978288; 22355139; 23950985; 24580139; 25060668; 25967982; 31626809; 33172954; 31925330; 37772839; 16606699; 19834901; 24561554; 24627523; 1992467; 2682657
P0AE67	CHEY_ECOLI	93776187; 946393	NP_416396.1; WP_000763867.1	808700622; 808709361; 15826204; 4139467; 808722501; 157836781; 386783214; 13096527; 157834319; 386783219; 116666749; 259090160; 386783209; 345110757; 157831322; 345110774; 2914154; 66361473; 2781290; 345110763; 13096529; 13096508; 259090162; 3402112; 1421406; 259090150; 345110758; 386783215; 13096531; 55670272; 386783221; 332639573; 1736535; 4139463; 2914155; 802135357; 13096520; 446686521; 259090149; 386783210; 259090164; 808730821; 1942869; 259090169; 157830949; 345110772; 145525; 386783212; 2781291; 1004171650; 1788191; 991977312; 158428740; 259090159; 55670274; 345110761; 1004171651; 16129834; 1065051; 66361474; 55670271; 386783207; 827616500; 13096525; 386783217; 1942870; 808718131; 158428739; 13096507; 409973644; 1004171665; 345110773; 386783218; 1421405; 386783208; 116666748; 345110764; 808713720; 22219054; 2781292; 1004171666; 15826203; 157837022; 259090170; 13096509; 13787180; 386783213; 157830613; 1004171667; 10835619; 259090161; 158428753; 808735234; 345110759; 1065052; 4139465; 345110771; 159162183; 991971811; 15825820; 7546198; 13787179; 83286872; 157830588; 2781293; 345110760; 808704997; 55670273; 30749475; 386783216; 20664408; 259090163; 2914156; 386783206; 5107492; 345110762; 827622187; 386783220; 332639574; 2914157; 13096522; 1004171668; 4139461; 8569643; 3402111; 30749476; 731470818; 386783211	1A0O:A; 1A0O:C; 1A0O:E; 1A0O:G; 1AB5:A; 1AB5:B; 1AB6:A; 1AB6:B; 1BDJ:A; 1C4W:A; 1CEY:A; 1CHN:A; 1CYE:A; 1D4Z:A; 1DJM:A; 1E6K:A; 1E6L:A; 1E6M:A; 1EAY:A; 1EAY:B; 1EHC:A; 1F4V:A; 1F4V:B; 1F4V:C; 1FFG:A; 1FFG:C; 1FFS:A; 1FFS:C; 1FFW:A; 1FFW:C; 1FQW:A; 1FQW:B; 1HEY:A; 1JBE:A; 1KMI:Y; 1MIH:A; 1MIH:B; 1U8T:A; 1U8T:B; 1U8T:C; 1U8T:D; 1UDR:A; 1UDR:B; 1UDR:C; 1UDR:D; 1VLZ:A; 1VLZ:B; 1YMU:A; 1YMU:B; 1YMV:A; 1ZDM:A; 1ZDM:B; 2B1J:A; 2B1J:B; 2ID7:A; 2ID9:A; 2IDM:A; 2LP4:Y; 3CHY:A; 3F7N:A; 3F7N:B; 3FFT:A; 3FFT:B; 3FFW:A; 3FFW:B; 3FFX:A; 3FFX:B; 3FGZ:A; 3FGZ:B; 3MYY:A; 3MYY:B; 3OLV:A; 3OLV:B; 3OLW:A; 3OLW:B; 3OLX:A; 3OLX:B; 3OLY:A; 3OLY:B; 3OO0:A; 3OO0:B; 3OO1:A; 3OO1:B; 3RVJ:A; 3RVJ:B; 3RVK:A; 3RVL:A; 3RVL:B; 3RVM:A; 3RVN:A; 3RVN:B; 3RVO:A; 3RVP:A; 3RVP:B; 3RVQ:A; 3RVR:A; 3RVR:B; 3RVS:A; 3RVS:B; 5CHY:A; 5D2C:A; 5D2C:B; 5DGC:A; 5DGC:B; 5DKF:A; 5DKF:B; 6CHY:A; 6CHY:B; 6TG7:A	GO:0009288; GO:0009433; GO:0120107; GO:0005737; GO:0005829; GO:0016407; GO:0000287; GO:0000156; GO:0009454; GO:0071977; GO:0006935; GO:0018393; GO:0000160; GO:1902021; GO:0050920; GO:0007165; GO:0043052	UniRef100_P0AE67	UniRef90_P0AE67	UniRef50_P0AE67	UPI0000110FFC	E25195	83333			6090423; 3510184; 9097040; 9278503; 16738553; 3280143; 2689446; 1390767; 8820640; 9298644; 9560203; 11359578; 17998207; 20346719; 1869568; 8176739; 8632450; 9030562; 9761905; 9437425; 9636149; 10748173; 9761838; 11023787; 12080332; 8354264; 10731410	K02175; AH000879; U00096; AP009048	AAA23577.1; AAA23570.1; AAC74952.1; BAA15698.1				16630631; 17050923; 18234227; 18557815; 18619461; 18644380; 19646451; 20345663; 20398208; 20439729; 20498085; 21422514; 21642453; 21764922; 23454041; 23648838; 25388160; 25856398; 25928369; 32424010; 33198296; 33620739; 10393292; 10819997; 11134926; 11135671; 11279165; 11410584; 12591865; 15351654; 15741343; 18801331; 22494339; 26569142; 27589219; 7615544; 7723026; 7783218; 8075074; 9115243; 15690043; 16606699; 19834901; 21496648; 1482126; 20615986; 2157156; 3185734; 7699720; 7855419; 8098993; 8809743
P0A9H9	CHEZ_ECOLI	75171954; 946392	NP_416395.1; WP_000983609.1	71154117; 808713719; 991971810; 551793; 446906353; 802135356; 1788190; 808718130; 1736534; 808735233; 808730820; 991977311; 731470817; 16129833; 808722500; 145526; 808704996; 808709360; 22219055; 808700621; 827622186	1KMI:Z	GO:0009288; GO:0005829; GO:0098561; GO:0005886; GO:0042802; GO:0051219; GO:0004721; GO:0071978; GO:0006935; GO:1902021; GO:0050920	UniRef100_P0A9H9	UniRef90_P0A9H9	UniRef50_P0A9H9	UPI00001277C4	F25195	83333			3510184; 9097040; 9278503; 16738553; 6090423; 8820640; 9298644; 10852888; 12644507; 17998207; 12080332	AH000879; U00096; AP009048; K02175	AAA23571.1; AAC74951.1; BAA15697.1; AAA23578.1				16683020; 19581362; 21764922; 25856398; 32247761; 15690043; 16606699; 19502407; 19542283; 19834901; 21496648; 24561554; 19424426
P13656	CHIA_ECOLI	947837	NP_417797.1; WP_000773156.1	802136649; 808723846; 1176231; 808706344; 85676703; 446695810; 1789736; 827618885; 808701969; 606272; 808736601; 808715065; 731472242; 808719476; 808732163; 16131217; 145407; 808710698; 827623342		GO:0005576; GO:0030288; GO:0030246; GO:0008061; GO:0008843; GO:0003796; GO:0006032; GO:0000272	UniRef100_P13656	UniRef90_P13656	UniRef50_P13656	UPI000012780B	E65127	83333			9278503; 16738553; 2661540; 10419961; 10760150; 11118204	U18997; U00096; AP009048; M27176	AAA58135.1; AAC76363.1; BAE77953.1; AAC13985.1				16606699
P75733	CHIP_ECOLI	945296	NP_415207.1; WP_001258819.1	1786897; 447181563; 827617461; 808708197; 808734076; 808721344; 991975993; 808729665; 808712564; 85674737; 808703819; 731473642; 16128657; 808699448; 3024999; 827621226; 808716974; 991970651; 802134247	7VTZ:A; 7VU0:A; 7VU0:B; 7VU1:A; 7VU1:B	GO:0009279; GO:0046930; GO:0015267; GO:0015288; GO:0052778; GO:0006811; GO:0015772; GO:0015774	UniRef100_P75733	UniRef90_P75733	UniRef50_P75733	UPI000013A323	H64802	83333			8905232; 9278503; 16738553; 12192075; 16857666; 19400782; 19682266	U00096; AP009048	AAC73775.1; BAA35329.2				
P75734	CHIQ_ECOLI	945713	NP_415208.1; WP_000733579.1	991975994; 939731639; 808716975; 802134248; 808729666; 4062283; 731473643; 808703820; 991970652; 808734077; 446656233; 808712565; 939732562; 2497707; 808708198; 808699449; 16128658; 1786898; 808721345		GO:0005886	UniRef100_P75734	UniRef90_P75734	UniRef50_P75734	UPI000013A324	A64803	83333			8905232; 9278503; 16738553; 12876315; 19400782; 19682266	U00096; AP009048	AAC73776.1; BAA35330.1				
P76213	CHO_ECOLI	93775954; 948996	NP_416255.1; WP_000252397.1	808709220; 827616611; 1788037; 808700480; 802135213; 808717989; 991971669; 808722359; 20178186; 808735091; 731470662; 808713578; 16129695; 85675098; 808730679; 991977169; 446174542; 827622076; 808704855		GO:0009380; GO:0004520; GO:0016787; GO:0006974; GO:0006289; GO:0009432	UniRef100_P76213	UniRef90_P76213	UniRef50_P76213	UPI00001278AC	E64933	83333			9278503; 16738553; 10760155; 11818552	U00096; AP009048	AAC74811.1; BAE76514.1				27573016; 15690043; 16606699; 24561554
P33647	CHPB_ECOLI	948747	NP_418646.1; WP_000239577.1	537067; 991979516; 464358; 85676976; 446161722; 808728837; 939733242; 808707371; 991974017; 808720514; 1790672; 808716090; 808711732; 802137472; 808733194; 731473166; 939732409; 808703001; 808698620; 16132047		GO:0110001; GO:0003677; GO:0003723; GO:0004521; GO:0016891; GO:0006402; GO:0030308; GO:0006355; GO:0040008; GO:0043488; GO:0016075; GO:0044010	UniRef100_P33647	UniRef90_P33647	UniRef50_P33647	UPI00001278B2	D49339	83333			8226627; 7610040; 9278503; 16738553; 3525538; 2848015; 8083180; 12972253; 16413033; 21419338; 21788497; 29531044	D16451; M14018; U14003; U00096; M23550; AP009048	BAA03920.1; -; AAA97122.1; AAC77182.1; -; BAE78226.1				15901733
P08365	CHPS_ECOLI	75169746; 75202463; 948739	NP_418645.2; WP_001223208.1	808698619; 808728836; 827620540; 146448; 808720513; 731473164; 808707370; 808711731; 802137471; 808716089; 808703000; 447145952; 808733193; 87082393; 85676975; 140955; 827618137; 90111708; 537066; 991974016; 991979515		GO:0110001; GO:0003677; GO:0097351; GO:0030307; GO:0006355; GO:0040008; GO:0044010	UniRef100_P08365	UniRef90_P08365	UniRef50_P08365	UPI00001278B5	S56450	83333			8226627; 3525538; 7610040; 9278503; 16738553; 8083180; 16413033	D16451; M14018; U14003; U00096; AP009048	BAA41179.1; AAA24011.1; AAA97121.1; AAC77181.2; BAE78225.1				15690043
P0AGE6	CHRR_ECOLI	75173932; 948225	NP_418169.1; WP_001291268.1	808720037; 84028020; 731472643; 827618558; 388603953; 808715617; 991973546; 808698144; 802137017; 991979045; 808732721; 447214012; 1790149; 808706894; 808711253; 85676325; 827620119; 388603952; 808728358; 16131581; 808702524	3SVL:A; 3SVL:B	GO:0005829; GO:0010181; GO:0042802; GO:0050136; GO:0008753; GO:0016491; GO:0051289; GO:0006805	UniRef100_P0AGE6	UniRef90_P0AGE6	UniRef50_P0AGE6	UPI0000000B60	B65174	83333			7686882; 9278503; 16738553; 14766567; 17088379; 16621832; 22558308	L10328; U00096; AP009048	AAA62064.1; AAC76736.1; BAE77575.1				31131470; 16606699
P75726	CILA_ECOLI	945230	NP_415148.1; WP_000192242.1	808721291; 991975940; 808708144; 731473582; 808699395; 808712511; 1778532; 991970598; 85674724; 808703766; 827617506; 808734023; 1786832; 2498238; 446114387; 808729612; 808716921; 16128598		GO:0009346; GO:0005737; GO:0008815; GO:0008814; GO:0006084; GO:0006101	UniRef100_P75726	UniRef90_P75726	UniRef50_P75726	UPI00001279B5	E64795	83333			8905232; 9278503; 16738553; 19429622	U82598; U00096; AP009048	AAB40815.1; AAC73716.1; BAA35251.2				
P77808	CINAL_ECOLI	75172380; 945478	NP_416752.1; WP_000921621.1	808722844; 731471182; 939731965; 446844365; 808714063; 1799602; 16130184; 808718472; 808709702; 939732867; 18206231; 808700967; 991972148; 1788583; 808735581; 991977646; 808731161; 808705341			UniRef100_P77808	UniRef90_P77808	UniRef50_P77808	UPI00001279D7	G64995	83333			9205837; 9278503; 16738553; 21953451	U00096; AP009048	AAC75309.1; BAA16073.1				15690043; 16606699; 24561554
P17315	CIRA_ECOLI	949042	NP_416660.1; WP_000489247.1	16130093; 731471081; 808700871; 808718377; 551794; 827616286; 808705246; 446411392; 2507462; 466779; 85675269; 802135598; 149241934; 808731066; 145544; 149241931; 991977556; 808722750; 1788478; 808709607; 808735485; 991972055; 827622391; 808713968	2HDF:A; 2HDI:A	GO:0009279; GO:0016020; GO:1902495; GO:0042912; GO:0015344; GO:0015343; GO:0006879; GO:0044718	UniRef100_P17315	UniRef90_P17315	UniRef50_P17315	UPI00001279F6	B64984	83333			2644220; 9278503; 16738553; 3316180; 1315732; 2160948; 9298644	J04229; U00007; U00096; AP009048; M19295; M89774	AAA75183.1; AAA60531.1; AAC75216.1; BAE76632.1; AAA23581.1; AAA17054.1				24065131; 17464289; 16606699; 24561554; 6337134
P0ABH7	CISY_ECOLI	93776765; 945323	NP_415248.1; WP_000785834.1	551807; 30749779; 41591; 808729705; 808699488; 991976033; 446708488; 49258392; 808708238; 524934039; 524934043; 42922; 524934053; 558704944; 30749780; 30749781; 30749778; 49258391; 49258390; 146196; 802134282; 524934050; 524934040; 808721384; 808734116; 16128695; 808712604; 558704943; 827617434; 49258393; 827621254; 808717014; 808703859; 524934054; 85674748; 495024; 1786939; 78099954; 524934044; 524934049; 731473679; 991970691	1NXE:A; 1NXE:B; 1NXG:A; 1NXG:B; 1OWB:A; 1OWB:B; 1OWC:A; 1OWC:B; 4G6B:A; 4G6B:B; 4JAD:A; 4JAD:B; 4JAE:A; 4JAE:B; 4JAF:A; 4JAF:B; 4JAG:A; 4JAG:B	GO:0005829; GO:0036440; GO:0042802; GO:0070404; GO:0034214; GO:0006099	UniRef100_P0ABH7	UniRef90_P0ABH7	UniRef50_P0ABH7	UPI000000E96C	G64807	83333			8905232; 9278503; 16738553; 6383359; 6380576; 6343122; 3309132; 3514304; 1939121; 7730298; 9298644; 18723842	J01619; U00096; AP009048; X00980; V01501; M28987; M29373	AAA23892.1; AAC73814.1; BAA35384.2; CAA25484.1; CAA24746.1; AAA23901.1; AAA23902.1				17299745; 29546354; 32569710; 9732527; 11683626; 12741811; 12824188; 23954305; 15690043; 16606699; 16858726; 24561554
P77390	CITC_ECOLI	75170622; 75205020; 945231	NP_415151.4; WP_000467705.1	991970601; 3172142; 808716924; 808703769; 2498241; 808729615; 85674725; 808712514; 731473586; 87081765; 446389850; 90111154; 808708147; 808699398; 991975943; 827617503; 808734026; 808721294; 1778535		GO:0008771; GO:0016747; GO:0005524	UniRef100_P77390	UniRef90_P77390	UniRef50_P77390	UPI0000127A3B	H64795	83333			8905232; 9278503; 16738553; 19429622	U82598; U00096; AP009048; U46667	AAB40818.1; AAC73719.2; BAA35254.2; AAC28950.1				26677845; 16606699; 24561554
P69330	CITD_ECOLI	86863137; 93776868; 945415	NP_415150.1; WP_000700703.1	808712513; 808734025; 446623357; 59799190; 827621183; 991975942; 827617504; 808721293; 1786834; 731473585; 2734634; 991970600; 4062234; 808699397; 808729614; 808716923; 808703768; 16128600; 802134196; 808708146		GO:0009346; GO:0005737; GO:0051192; GO:0006084; GO:0006101	UniRef100_P69330	UniRef90_P69330	UniRef50_P69330	UPI00001279BD	G64795	83333			8905232; 9278503; 16738553; 19429622	U46667; U82598; U00096; AP009048	AAC28949.1; AAB40817.1; AAC73718.1; BAA35253.1				16606699
P0A9I1	CITE_ECOLI	86863136; 93776869; 945406	NP_415149.4; WP_000622357.1	827617505; 808716922; 446545011; 71152736; 808729613; 90111153; 808708145; 808734024; 4062233; 991970599; 731473583; 808699396; 3172141; 808703767; 808712512; 991975941; 87081764; 808721292		GO:0009346; GO:0005737; GO:0008815; GO:0008816; GO:0000287; GO:0006084; GO:0006101; GO:0006107	UniRef100_P0A9I1	UniRef90_P0A9I1	UniRef50_P0A9I1	UPI00001279B9	F64795	83333			8905232; 9278503; 16738553; 19429622	U82598; U00096; AP009048; U46667	AAB40816.1; AAC73717.2; BAA35252.1; AAC28948.1				15690043; 24561554
P77231	CITG_ECOLI	946395	NP_415146.1; WP_000062457.1	85674722; 808729610; 827617508; 16128596; 991970596; 808734021; 2498242; 808699393; 808716919; 808712509; 808703764; 802134192; 808721289; 808708142; 991975938; 731473580; 1786830; 827621179; 445984602		GO:0005524; GO:0046917; GO:0051191	UniRef100_P77231	UniRef90_P77231	UniRef50_P77231	UPI0000127A40	C64795	83333			9278503; 16738553; 11042274; 10924139; 19429622	U82598; U00096; AP009048	AAB40813.1; AAC73714.1; BAE76353.1				16606699
P0AE74	CITT_ECOLI	75170616; 75205026; 949070	NP_415145.1; WP_000050323.1	827621178; 445972468; 808729609; 83286901; 808708141; 802134191; 808703763; 808721288; 731473579; 16128595; 4062225; 808716918; 991970595; 808712508; 1786829; 808699392; 991975937; 808734020; 827617509		GO:0005886; GO:0015297	UniRef100_P0AE74	UniRef90_P0AE74	UniRef50_P0AE74	UPI0000127A4A	B64795	83333			8905232; 9278503; 16738553; 9696764	U82598; U00096; AP009048	AAB40812.1; AAC73713.1; BAA35241.1				
P0A6G5	CITX_ECOLI	93776871; 949084	NP_415147.1; WP_000550422.1	808699394; 85674723; 16128597; 808716920; 808734022; 808729611; 1786831; 808703765; 62288022; 446472568; 991970597; 731473581; 808721290; 802134193; 808708143; 827617507; 827621180; 991975939; 808712510	7DCM:A; 7DCN:A	GO:0050519; GO:0051191	UniRef100_P0A6G5	UniRef90_P0A6G5	UniRef50_P0A6G5	UPI0000127A4B	D64795	83333			9278503; 16738553; 9696764; 11042274; 10924139; 19429622	U82598; U00096; AP009048	AAB40814.1; AAC73715.1; BAE76354.1				36593274; 16606699; 24561554
P37019	CLCA_ECOLI	93777272; 946715	NP_414697.1; WP_000845394.1	532137935; 808698951; 532137953; 85674361; 116667837; 85544690; 532137947; 808712061; 190613742; 109158163; 532137934; 808716474; 808729164; 532137983; 433286707; 88192792; 88192804; 534286751; 532137958; 116667849; 160877785; 433286706; 532137928; 116667842; 116667725; 30749969; 116667825; 16128148; 223673998; 109158170; 301016095; 532137970; 116667724; 991975502; 85544702; 30749963; 532137941; 116667836; 532137946; 116667831; 116667824; 18655723; 532137923; 18655727; 88192803; 808707702; 30749962; 116667843; 808703322; 88192791; 532137964; 160877786; 109158169; 109158164; 446768138; 534286752; 532137965; 532137977; 532137959; 991970201; 532137922; 116667848; 532137940; 19883990; 18655726; 1786350; 532137929; 85544695; 18655728; 827620821; 88192786; 532137971; 532137952; 190613743; 85544701; 30749974; 532137976; 223674004; 30749968; 18655724; 223673999; 85544689; 618855004; 808733576; 116667830; 85544696; 18655725; 731470436; 802133776; 532137982; 88192785; 30749975; 223674005; 808720843; 618855005; 827617860	1KPK:A; 1KPK:B; 1KPK:C; 1KPK:D; 1KPK:E; 1KPK:F; 1OTS:A; 1OTS:B; 1OTT:A; 1OTT:B; 1OTU:A; 1OTU:B; 2EXW:A; 2EXW:B; 2EXY:A; 2EXY:B; 2EZ0:A; 2EZ0:B; 2FEC:A; 2FEC:B; 2FED:A; 2FED:B; 2FEE:A; 2FEE:B; 2H2P:A; 2H2P:B; 2H2S:A; 2H2S:B; 2HLF:A; 2HLF:B; 2HT2:A; 2HT2:B; 2HT3:A; 2HT3:B; 2HT4:A; 2HT4:B; 2HTK:A; 2HTK:B; 2HTL:A; 2HTL:B; 2R9H:A; 2R9H:B; 3DET:A; 3DET:B; 3EJY:A; 3EJY:B; 3EJZ:A; 3EJZ:B; 3NMO:A; 4ENE:A; 4ENE:B; 4KJP:A; 4KJP:B; 4KJQ:A; 4KJQ:B; 4KJW:A; 4KJW:B; 4KK5:A; 4KK5:B; 4KK6:A; 4KK6:B; 4KK8:A; 4KK8:B; 4KK9:A; 4KK9:B; 4KKA:A; 4KKA:B; 4KKB:A; 4KKB:B; 4KKC:A; 4KKC:B; 4KKL:A; 4KKL:B; 4LOU:A; 4LOU:B; 4MQX:A; 4MQX:B; 5HD8:A; 5HD8:B; 6AD7:A; 6AD7:B; 6AD8:A; 6AD8:B; 6ADA:A; 6ADA:B; 6ADB:A; 6ADB:B; 6ADC:A; 6ADC:B; 6K5D:A; 6K5D:B; 6K5F:A; 6K5F:B; 6LSC:A; 6V2J:A; 7CVS:A; 7CVS:B; 7CVT:A; 7CVT:B; 7N8P:A; 7N8P:B; 7N9W:A; 7N9W:B; 7RNX:A; 7RNX:B; 7RO0:A; 7RO0:B; 7RP5:A; 7RP5:B; 7RP6:A; 7RP6:B; 7RQ7:A; 7RQ7:B; 7RSB:A; 7RSB:B; 8GA0:A; 8GA0:B; 8GA1:A; 8GA1:B; 8GA3:A; 8GA3:B; 8GA5:A; 8GA5:B; 8GAH:A; 8GAH:B	GO:0005886; GO:0062158; GO:0042802; GO:0005247; GO:1990451; GO:1902476; GO:1902600	UniRef100_P37019	UniRef90_P37019	UniRef50_P37019	UPI0000112215	C64739	83333			8202364; 9278503; 16738553; 10539975; 10648805; 12384697; 14985752; 11196649; 11796999; 12649487; 16341087; 16905147; 16949616; 18678918; 19139174	U70214; U00096; AP009048	AAB08585.1; AAC73266.1; BAB96732.2				17389248; 19898476; 28877486; 16316975; 21048711; 23239938; 24036509; 24747941; 31409705; 32310757; 33617898; 38279055
P76175	CLCB_ECOLI	947179	NP_416109.2	87081943; 808717843; 808700334; 827616740; 808722213; 85675038; 991971521; 731470504; 90111303; 802135066; 808704709; 30179823; 808713432; 808709074; 991977021; 808730533; 808734944; 827621947		GO:0034707; GO:0005886; GO:0005247; GO:0071468; GO:1902476	UniRef100_P76175	UniRef90_P76175	UniRef50_P76175	UPI0000191E23	B64915	83333			9097039; 9278503; 16738553; 12384697; 15919996	U00096; AP009048	AAC74664.2; BAA15316.2				15690043
